,file_name,extension,update_stamp,full_path,source
458,Tian-2022-Comparison Between Femoral Neck Syst.pdf,pdf,2022-07-25 12:50:34,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1954696532/Tian-2022-Comparison Between Femoral Neck Syst.pdf,dropbox
459,Ameen-2022-Metformin alleviates neurocognitive.pdf,pdf,2023-01-04 11:48:06,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3139294210/Ameen-2022-Metformin alleviates neurocognitive.pdf,dropbox
460,Epperla-2022-Predictive factors and outcomes f.pdf,pdf,2022-07-25 12:27:21,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0238962600/Epperla-2022-Predictive factors and outcomes f.pdf,dropbox
461,Zang-2022-A Novel Missense Mutation of Arginin.pdf,pdf,2022-07-25 12:52:15,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2524180424/Zang-2022-A Novel Missense Mutation of Arginin.pdf,dropbox
462,Li-2022-Lipocalin 2 Reduces MET Levels by Inhi.pdf,pdf,2023-01-04 11:47:25,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1404196430/Li-2022-Lipocalin 2 Reduces MET Levels by Inhi.pdf,dropbox
463,Webb-2022-The RAIS Device for Global Surgery_.pdf,pdf,2022-07-25 12:51:36,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2531854536/Webb-2022-The RAIS Device for Global Surgery_.pdf,dropbox
464,2021-Long Noncoding RNA LINC00839 Promotes the.pdf,pdf,2022-07-25 15:35:37,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1119399015/2021-Long Noncoding RNA LINC00839 Promotes the.pdf,dropbox
465,Yokoyama-2008-YAP1 is involved in mesothelioma.pdf,pdf,2023-01-04 11:51:11,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3279368497/Yokoyama-2008-YAP1 is involved in mesothelioma.pdf,dropbox
466,Yang-2022-EV-miRome-wide profiling uncovers mi.pdf,pdf,2022-07-25 12:51:53,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1892430639/Yang-2022-EV-miRome-wide profiling uncovers mi.pdf,dropbox
467,Togher-2022-Potential eligibility for Aducanum.pdf,pdf,2022-07-25 12:50:42,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4126499368/Togher-2022-Potential eligibility for Aducanum.pdf,dropbox
468,Bertelli-2022-Did COVID-19 impact Positive Air.pdf,pdf,2023-01-04 11:50:04,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2159154985/Bertelli-2022-Did COVID-19 impact Positive Air.pdf,dropbox
469,Sellevold-2022-A meta-ethnography of language.pdf,pdf,2022-07-25 12:49:18,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0628966950/Sellevold-2022-A meta-ethnography of language.pdf,dropbox
470,Wada-2022-Mechanisms of Epithelial-Mesenchymal.pdf,pdf,2023-01-04 11:46:47,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2389393257/Wada-2022-Mechanisms of Epithelial-Mesenchymal.pdf,dropbox
471,Tsai-2022-MicroRNA-148a induces apoptosis and.pdf,pdf,2023-01-04 11:48:31,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4057784572/Tsai-2022-MicroRNA-148a induces apoptosis and.pdf,dropbox
472,Luo-2022-The Association of Homocysteine and D.pdf,pdf,2022-07-25 12:40:45,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3896290003/Luo-2022-The Association of Homocysteine and D.pdf,dropbox
473,Lu-2022-Optimization of an Intranasal Route fo.pdf,pdf,2023-01-04 11:49:10,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0537322531/Lu-2022-Optimization of an Intranasal Route fo.pdf,dropbox
474,Liu-2022-Metformin and simvastatin synergistic.pdf,pdf,2023-01-04 11:49:31,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3675106601/Liu-2022-Metformin and simvastatin synergistic.pdf,dropbox
475,Naithani-2022-Early Autism Intervention Compon.pdf,pdf,2022-07-25 12:47:25,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3139294211/Naithani-2022-Early Autism Intervention Compon.pdf,dropbox
476,Fuseini-2022-A systematic review of patient-re.pdf,pdf,2022-07-25 12:37:12,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4172670838/Fuseini-2022-A systematic review of patient-re.pdf,dropbox
477,Gomez-2022-Cerebrovascular pressure reactivity.pdf,pdf,2023-01-04 11:49:46,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0980356727/Gomez-2022-Cerebrovascular pressure reactivity.pdf,dropbox
478,Park-2022-Sox17 Deficiency Promotes Pulmonary.pdf,pdf,2023-01-04 11:48:55,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0861109484/Park-2022-Sox17 Deficiency Promotes Pulmonary.pdf,dropbox
479,Barhoum-2022-Phenotypic Heterogeneity of Fulmi.pdf,pdf,2022-07-25 12:23:51,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4084960732/Barhoum-2022-Phenotypic Heterogeneity of Fulmi.pdf,dropbox
480,Ito-2019-Targeting PKCiota-PAK1 in EGFR-mutati.pdf,pdf,2023-01-04 11:51:51,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2576387329/Ito-2019-Targeting PKCiota-PAK1 in EGFR-mutati.pdf,dropbox
481,Gang-2022-Desidustat in Anemia due to Dialysis.pdf,pdf,2023-01-04 11:49:52,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0294110990/Gang-2022-Desidustat in Anemia due to Dialysis.pdf,dropbox
482,Zhu-2022-Meta-Analysis of the Efficacy and Saf.pdf,pdf,2022-07-25 12:52:49,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0507578762/Zhu-2022-Meta-Analysis of the Efficacy and Saf.pdf,dropbox
483,van Wonderen-2021-Nanosecond heme-to-heme elec.pdf,pdf,2022-08-03 17:09:05,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0719885385/van Wonderen-2021-Nanosecond heme-to-heme elec.pdf,dropbox
484,Tosca-2021-Modeling restoration of gefitinib e.pdf,pdf,2022-08-03 17:09:17,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2442186214/Tosca-2021-Modeling restoration of gefitinib e.pdf,dropbox
485,Altmann-2022-Remote visits for people with mul.pdf,pdf,2022-07-25 12:23:35,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3516616717/Altmann-2022-Remote visits for people with mul.pdf,dropbox
486,Bailey-2022-Physical activity and sitting time.pdf,pdf,2022-07-25 12:24:34,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1376710097/Bailey-2022-Physical activity and sitting time.pdf,dropbox
487,Castillo-2022-IMPACT (Information Medically Pe.pdf,pdf,2022-07-25 12:25:01,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1713258270/Castillo-2022-IMPACT (Information Medically Pe.pdf,dropbox
488,Ko-2022-Association between the presence of de.pdf,pdf,2023-01-04 11:20:38,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4146382460/Ko-2022-Association between the presence of de.pdf,dropbox
489,Zhang-2022-Metformin mitigates gas explosion-i.pdf,pdf,2022-07-25 12:52:31,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4063734422/Zhang-2022-Metformin mitigates gas explosion-i.pdf,dropbox
490,Wu-2022-Are Risk Factors for Postoperative Sig.pdf,pdf,2023-01-04 11:20:05,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2442186213/Wu-2022-Are Risk Factors for Postoperative Sig.pdf,dropbox
491,Acheson-2022-Pharmacological treatment for met.pdf,pdf,2022-07-25 12:23:18,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3172686010/Acheson-2022-Pharmacological treatment for met.pdf,dropbox
492,Guo-2022-Identification of hub genes and regul.pdf,pdf,2023-01-04 11:47:43,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4042002865/Guo-2022-Identification of hub genes and regul.pdf,dropbox
493,Ko-2021-Participation and engagement of a rura.pdf,pdf,2023-01-04 11:21:34,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1869470123/Ko-2021-Participation and engagement of a rura.pdf,dropbox
494,Elrakaybi-2022-Epigenetics in Pancreatic Ducta.pdf,pdf,2023-01-04 11:42:52,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1722060048/Elrakaybi-2022-Epigenetics in Pancreatic Ducta.pdf,dropbox
495,Olortegui-Rodri-2022-Prevalence and incidence.pdf,pdf,2022-07-25 12:47:49,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0076593093/Olortegui-Rodri-2022-Prevalence and incidence.pdf,dropbox
496,Chong-2022-Exercise interventions to reduce an.pdf,pdf,2022-07-25 12:25:34,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1869470124/Chong-2022-Exercise interventions to reduce an.pdf,dropbox
497,Kim-2022-Offshore wind resource assessment off.pdf,pdf,2023-01-04 11:20:49,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2639189050/Kim-2022-Offshore wind resource assessment off.pdf,dropbox
498,Dar-2022-Are people with obsessive-compulsive.pdf,pdf,2022-07-25 12:25:53,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4087448091/Dar-2022-Are people with obsessive-compulsive.pdf,dropbox
499,Greco-2022-Epithelial to Mesenchymal Transitio.pdf,pdf,2023-01-04 11:42:32,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2577737061/Greco-2022-Epithelial to Mesenchymal Transitio.pdf,dropbox
500,Takahashi-2022-Optimal Diagnostic Criteria and.pdf,pdf,2022-07-25 12:50:18,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3119541757/Takahashi-2022-Optimal Diagnostic Criteria and.pdf,dropbox
501,Liang-2021-Living donor liver transplantation.pdf,pdf,2023-01-04 11:21:30,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0111537763/Liang-2021-Living donor liver transplantation.pdf,dropbox
502,Robert-2022-The Promoter Region of the Proto-O.pdf,pdf,2023-01-04 11:41:46,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4265905640/Robert-2022-The Promoter Region of the Proto-O.pdf,dropbox
503,Huang-2022-Effectiveness of Casirivimab-Imdevi.pdf,pdf,2022-07-25 12:38:03,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1927495994/Huang-2022-Effectiveness of Casirivimab-Imdevi.pdf,dropbox
504,Chen-2022-Systematic Review and Meta-Analysis.pdf,pdf,2022-07-25 12:25:24,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0111537764/Chen-2022-Systematic Review and Meta-Analysis.pdf,dropbox
505,Serio-2022-Evaluation of Sirolimus Dosing in N.pdf,pdf,2022-07-25 12:49:37,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4179937802/Serio-2022-Evaluation of Sirolimus Dosing in N.pdf,dropbox
506,Hu-2022-MiR-302d inhibits TGFB-induced EMT and.pdf,pdf,2023-01-04 11:47:37,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0371653515/Hu-2022-MiR-302d inhibits TGFB-induced EMT and.pdf,dropbox
507,Schram-2022-Avelumab Plus Talazoparib in Patie.pdf,pdf,2023-01-04 11:41:38,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1927495993/Schram-2022-Avelumab Plus Talazoparib in Patie.pdf,dropbox
508,Guney-2022-Predictors and Prognostic Implicati.pdf,pdf,2022-07-25 12:37:33,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4098439587/Guney-2022-Predictors and Prognostic Implicati.pdf,dropbox
509,Osterman-2022-Genomewide Association Study of.pdf,pdf,2022-07-25 12:47:57,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3647958410/Osterman-2022-Genomewide Association Study of.pdf,dropbox
510,Kayhan-2022-The evaluation of pancreas beta-ce.pdf,pdf,2023-01-04 11:36:58,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3936859995/Kayhan-2022-The evaluation of pancreas beta-ce.pdf,dropbox
511,Hoffman-2022-Comparison of a Target Trial Emul.pdf,pdf,2023-01-04 11:49:36,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3817162909/Hoffman-2022-Comparison of a Target Trial Emul.pdf,dropbox
512,Mirosevic-2022-Psychometric properties of the.pdf,pdf,2022-07-25 12:41:58,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0040610537/Mirosevic-2022-Psychometric properties of the.pdf,dropbox
513,Zhang-2022-Magnetic Resonance Imaging of Clubf.pdf,pdf,2022-07-25 12:52:26,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3298780926/Zhang-2022-Magnetic Resonance Imaging of Clubf.pdf,dropbox
514,Natora-2022-Improving Policy for the Preventio.pdf,pdf,2022-07-25 12:47:15,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3492077147/Natora-2022-Improving Policy for the Preventio.pdf,dropbox
515,2022-Erratum_ Exosome-Delivered c-Met siRNA Co.pdf,pdf,2022-07-25 15:35:46,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1928189300/2022-Erratum_ Exosome-Delivered c-Met siRNA Co.pdf,dropbox
516,Khandelwal-2022-Periapical Healing following R.pdf,pdf,2022-07-25 12:39:24,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2803342347/Khandelwal-2022-Periapical Healing following R.pdf,dropbox
517,Cho-2021-Relationship between metabolic syndro.pdf,pdf,2023-01-04 11:21:44,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4022819575/Cho-2021-Relationship between metabolic syndro.pdf,dropbox
518,Gu-2022-How to boost an obstetrician's confide.pdf,pdf,2022-07-25 12:37:30,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2444348467/Gu-2022-How to boost an obstetrician's confide.pdf,dropbox
519,Varkevisser-2022-Cardiovascular risk managemen.pdf,pdf,2022-07-25 12:51:06,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1907895021/Varkevisser-2022-Cardiovascular risk managemen.pdf,dropbox
520,Hosahalli Vasan-2022-Secondary hemophagocytic.pdf,pdf,2022-07-25 12:38:42,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4131174016/Hosahalli Vasan-2022-Secondary hemophagocytic.pdf,dropbox
521,Lin-2022-The effect of rapamycin and its analo.pdf,pdf,2022-07-25 12:40:05,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1061730690/Lin-2022-The effect of rapamycin and its analo.pdf,dropbox
522,Jones-2016-RB1 deficiency in triple-negative b.pdf,pdf,2023-01-04 11:51:29,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0420687482/Jones-2016-RB1 deficiency in triple-negative b.pdf,dropbox
523,Li-2022-Construction of a Pyroptosis-Related G.pdf,pdf,2023-01-12 17:10:40,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1734575195/Li-2022-Construction of a Pyroptosis-Related G.pdf,dropbox
524,Wang-2022-Electroacupuncture at Lower He-Sea a.pdf,pdf,2023-01-04 11:46:43,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1156541311/Wang-2022-Electroacupuncture at Lower He-Sea a.pdf,dropbox
525,Turcu-2022-Primary Aldosteronism Screening Rat.pdf,pdf,2022-07-25 12:50:51,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3226382154/Turcu-2022-Primary Aldosteronism Screening Rat.pdf,dropbox
526,Brancato-2021-Social Interactions of Dat-Het E.pdf,pdf,2023-01-04 11:21:47,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4087448090/Brancato-2021-Social Interactions of Dat-Het E.pdf,dropbox
527,Abdelkader-2022-The Impact of Optical Coherenc.pdf,pdf,2023-01-04 11:50:04,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3119541756/Abdelkader-2022-The Impact of Optical Coherenc.pdf,dropbox
528,Ko-2021-Hyperthermic intraperitoneal chemother.pdf,pdf,2023-01-04 11:21:42,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3287385121/Ko-2021-Hyperthermic intraperitoneal chemother.pdf,dropbox
529,Matsuura-2022-An association between a positiv.pdf,pdf,2022-07-25 12:41:26,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2542116722/Matsuura-2022-An association between a positiv.pdf,dropbox
530,Hussein-2022-Cytotoxicity and (1)H NMR metabol.pdf,pdf,2022-07-25 12:38:13,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4265905641/Hussein-2022-Cytotoxicity and (1)H NMR metabol.pdf,dropbox
531,Lee-2019-Mutational landscape in genetically e.pdf,pdf,2023-01-04 11:51:25,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3226382153/Lee-2019-Mutational landscape in genetically e.pdf,dropbox
532,"Dinnes-2022-Rapid, point-of-care antigen tests.pdf",pdf,2022-07-25 12:26:48,"/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3455528526/Dinnes-2022-Rapid, point-of-care antigen tests.pdf",dropbox
533,Joyce-2022-Magnetic resonance spectroscopy of.pdf,pdf,2022-07-25 12:38:42,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3922957436/Joyce-2022-Magnetic resonance spectroscopy of.pdf,dropbox
534,Yang-2022-Identification of autophagy-related.pdf,pdf,2023-01-04 11:48:19,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0076593092/Yang-2022-Identification of autophagy-related.pdf,dropbox
535,Bergin-2022-PROPHETIC EU_ Prospective Identifi.pdf,pdf,2022-07-25 12:24:16,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2639189051/Bergin-2022-PROPHETIC EU_ Prospective Identifi.pdf,dropbox
536,Bejarano-2022-Weight status and meeting the ph.pdf,pdf,2022-07-25 12:24:00,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3289099772/Bejarano-2022-Weight status and meeting the ph.pdf,dropbox
537,Imbeth-Acosta-2022-Prevalence of Chronic Infec.pdf,pdf,2022-07-25 12:38:27,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1486222842/Imbeth-Acosta-2022-Prevalence of Chronic Infec.pdf,dropbox
538,Jairoun-2022-Development and Validation of a T.pdf,pdf,2022-07-25 12:39:37,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1722060049/Jairoun-2022-Development and Validation of a T.pdf,dropbox
539,Alhothali-2019-Fendiline Enhances the Cytotoxi.pdf,pdf,2023-01-04 11:51:38,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1907895020/Alhothali-2019-Fendiline Enhances the Cytotoxi.pdf,dropbox
540,Bonilla-2021-Metabolic Basis of Creatine in He.pdf,pdf,2023-01-04 11:38:35,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2444348466/Bonilla-2021-Metabolic Basis of Creatine in He.pdf,dropbox
541,Valdes-2022-[Positive blood cultured isolated.pdf,pdf,2022-07-25 12:50:59,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0420687483/Valdes-2022-[Positive blood cultured isolated.pdf,dropbox
542,Garg-2022-Targeting FTO Suppresses Pancreatic.pdf,pdf,2023-01-04 11:42:41,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/2803342346/Garg-2022-Targeting FTO Suppresses Pancreatic.pdf,dropbox
543,Li-2022-Paroxysmal slow wave events are associ.pdf,pdf,2023-01-04 11:49:28,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4130428729/Li-2022-Paroxysmal slow wave events are associ.pdf,dropbox
544,Wang-2022-Effect of Sacubitril_Valsartan on Re.pdf,pdf,2022-07-25 12:51:47,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/1304811783/Wang-2022-Effect of Sacubitril_Valsartan on Re.pdf,dropbox
545,Jones-2022-Emergence of Resistance to MTI-101.pdf,pdf,2023-01-04 11:47:33,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/0040610536/Jones-2022-Emergence of Resistance to MTI-101.pdf,dropbox
546,Zhang-2022-Spectrum of ophthalmic diseases in.pdf,pdf,2022-07-25 12:52:36,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3947044645/Zhang-2022-Spectrum of ophthalmic diseases in.pdf,dropbox
547,Cheng-2022-Retraction Note_ Downregulation of.pdf,pdf,2023-01-04 11:47:58,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3492077146/Cheng-2022-Retraction Note_ Downregulation of.pdf,dropbox
548,Yang-2022-Pre-BMI and Lipid Profiles in Associ.pdf,pdf,2022-07-25 12:51:50,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3435210299/Yang-2022-Pre-BMI and Lipid Profiles in Associ.pdf,dropbox
549,Asdaq-2021-Potential Interaction of Fresh Garl.pdf,pdf,2023-01-04 11:38:36,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/4098439586/Asdaq-2021-Potential Interaction of Fresh Garl.pdf,dropbox
550,Kingra-2022-The Effects of Resistant Starch Co.pdf,pdf,2022-07-25 12:39:25,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/PDF/3333574076/Kingra-2022-The Effects of Resistant Starch Co.pdf,dropbox
551,pdb.eni,eni,2023-01-19 03:59:47,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/sdb/pdb.eni,dropbox
552,sdb.eni,eni,2023-01-19 07:36:35,/Users/hazmini/Dropbox/Mac/Documents/Endnote/MET.Data/sdb/sdb.eni,dropbox
